"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2017","2017","JPY","Yen","0","Units","2021","2021",4269247.49148834,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2018","2018","JPY","Yen","0","Units","2021","2021",4317668.11718456,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2019","2019","JPY","Yen","0","Units","2021","2021",4372880.78285125,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2020","2020","JPY","Yen","0","Units","2021","2021",4347478.70093154,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2010","2010","KRW","Won","0","Units","2021","2021",36189988.8906761,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2011","2011","KRW","Won","0","Units","2021","2021",36664649.6646375,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2012","2012","KRW","Won","0","Units","2021","2021",36125888.3412466,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2013","2013","KRW","Won","0","Units","2021","2021",37037506.8670892,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2014","2014","KRW","Won","0","Units","2021","2021",37115003.8004529,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2015","2015","KRW","Won","0","Units","2021","2021",38146424.9156719,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2016","2016","KRW","Won","0","Units","2021","2021",39264611.531342,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2017","2017","KRW","Won","0","Units","2021","2021",40187828.9775997,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2018","2018","KRW","Won","0","Units","2021","2021",41572631.3329231,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2019","2019","KRW","Won","0","Units","2021","2021",43000303.5803906,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2020","2020","KRW","Won","0","Units","2021","2021",43141763.1128941,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",65384.7266008328,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",65754.4277826505,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",65070.2596106935,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",65852.0575345142,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",66977.316978552,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",67321.1876100929,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",67116.3896977593,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",67973.8421286228,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",68031.9180643176,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",68145.8721356466,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",68119.1415471606,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",50953.8353166735,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",50726.3237763237,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",50896.5122799053,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",51046.6059552784,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",50773.8889650667,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",51391.0763058761,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",51598.2769435883,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",51226.3029371437,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",50664.1666294909,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",50350.2801547984,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",51539.3032883889,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2010","2010","NOK","Norwegian Krone","0","Units","2021","2021",550922.23526854,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2011","2011","NOK","Norwegian Krone","0","Units","2021","2021",570283.907662574,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2012","2012","NOK","Norwegian Krone","0","Units","2021","2021",585823.361864714,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2013","2013","NOK","Norwegian Krone","0","Units","2021","2021",597809.693028964,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2014","2014","NOK","Norwegian Krone","0","Units","2021","2021",600511.835019245,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2015","2015","NOK","Norwegian Krone","0","Units","2021","2021",603515.497984096,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2016","2016","NOK","Norwegian Krone","0","Units","2021","2021",593758.327524725,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2017","2017","NOK","Norwegian Krone","0","Units","2021","2021",592247.771564515,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2018","2018","NOK","Norwegian Krone","0","Units","2021","2021",596295.225418188,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2019","2019","NOK","Norwegian Krone","0","Units","2021","2021",606942.380160055,,
"NOR","Norway","CNPNCU","2021 constant prices and NCU","2020","2020","NOK","Norwegian Krone","0","Units","2021","2021",607101.373984637,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2010","2010","PLN","Zloty","0","Units","2021","2021",50278.2869043012,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2011","2011","PLN","Zloty","0","Units","2021","2021",50217.5262362701,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2012","2012","PLN","Zloty","0","Units","2021","2021",49699.3900231074,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2013","2013","PLN","Zloty","0","Units","2021","2021",50228.4060786236,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2014","2014","PLN","Zloty","0","Units","2021","2021",51291.2123059235,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2015","2015","PLN","Zloty","0","Units","2021","2021",52639.723084642,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2016","2016","PLN","Zloty","0","Units","2021","2021",55282.4113855166,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2017","2017","PLN","Zloty","0","Units","2021","2021",57619.3659193788,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2018","2018","PLN","Zloty","0","Units","2021","2021",61515.5198034544,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2019","2019","PLN","Zloty","0","Units","2021","2021",64436.2887086111,,
"POL","Poland","CNPNCU","2021 constant prices and NCU","2020","2020","PLN","Zloty","0","Units","2021","2021",65687.5332687013,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",18902.3895393457,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",18442.2494503084,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",17649.8629980351,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",17984.9951161585,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",17675.114145119,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",17621.6983591587,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",17529.2383967665,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",17600.0743937805,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",17891.8045073556,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",18598.807458704,,
"PRT","Portugal","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",18794.3918454221,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",13246.1396918136,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",13130.4344029177,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",12966.7596070556,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",13065.9252139094,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",13327.8055536236,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",13851.211255717,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",14291.5045680272,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",14715.2272659193,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",15130.625760062,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",15624.8446835352,,
"SVK","Slovak Republic","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",15826.651846208,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",29526.0201813583,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",28998.5775816525,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",28186.5584841698,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",28188.7741348096,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",28102.1712989406,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",28522.4791886341,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",28361.6644293781,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",27991.7709328742,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",27898.3346103847,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",27956.5997395582,,
"ESP","Spain","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",26939.1120246483,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2010","2010","SEK","Swedish Krona","0","Units","2021","2021",402225.107763775,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2011","2011","SEK","Swedish Krona","0","Units","2021","2021",408211.57168969,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2012","2012","SEK","Swedish Krona","0","Units","2021","2021",416872.265226117,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2013","2013","SEK","Swedish Krona","0","Units","2021","2021",421482.720927135,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2014","2014","SEK","Swedish Krona","0","Units","2021","2021",426170.715802472,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2015","2015","SEK","Swedish Krona","0","Units","2021","2021",432674.485240594,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2016","2016","SEK","Swedish Krona","0","Units","2021","2021",439395.25749737,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2017","2017","SEK","Swedish Krona","0","Units","2021","2021",441760.35413816,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2018","2018","SEK","Swedish Krona","0","Units","2021","2021",443993.693061575,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2019","2019","SEK","Swedish Krona","0","Units","2021","2021",448644.684909936,,
"SWE","Sweden","CNPNCU","2021 constant prices and NCU","2020","2020","SEK","Swedish Krona","0","Units","2021","2021",454229.986439298,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2010","2010","CHF","Swiss Franc","0","Units","2021","2021",84640.0053559537,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2011","2011","CHF","Swiss Franc","0","Units","2021","2021",85196.8313097233,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2012","2012","CHF","Swiss Franc","0","Units","2021","2021",86469.464875201,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2013","2013","CHF","Swiss Franc","0","Units","2021","2021",87525.4043355481,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2014","2014","CHF","Swiss Franc","0","Units","2021","2021",87671.8315302215,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2015","2015","CHF","Swiss Franc","0","Units","2021","2021",88170.0642358732,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2016","2016","CHF","Swiss Franc","0","Units","2021","2021",87511.6397075282,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2017","2017","CHF","Swiss Franc","0","Units","2021","2021",87105.6022156077,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2018","2018","CHF","Swiss Franc","0","Units","2021","2021",86857.6921580498,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2019","2019","CHF","Swiss Franc","0","Units","2021","2021",88678.4630173893,,
"CHE","Switzerland","CNPNCU","2021 constant prices and NCU","2020","2020","CHF","Swiss Franc","0","Units","2021","2021",87355.0980981691,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2010","2010","GBP","Pound Sterling","0","Units","2021","2021",36777.7756014144,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2011","2011","GBP","Pound Sterling","0","Units","2021","2021",36121.8596605731,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2012","2012","GBP","Pound Sterling","0","Units","2021","2021",35691.9093919679,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2013","2013","GBP","Pound Sterling","0","Units","2021","2021",36081.6282091082,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2014","2014","GBP","Pound Sterling","0","Units","2021","2021",36099.9928511823,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2015","2015","GBP","Pound Sterling","0","Units","2021","2021",36701.5245716928,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2016","2016","GBP","Pound Sterling","0","Units","2021","2021",37250.0261414079,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2017","2017","GBP","Pound Sterling","0","Units","2021","2021",37329.7179936996,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2018","2018","GBP","Pound Sterling","0","Units","2021","2021",37532.1287217092,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2019","2019","GBP","Pound Sterling","0","Units","2021","2021",38115.2789081464,,
"GBR","United Kingdom","CNPNCU","2021 constant prices and NCU","2020","2020","GBP","Pound Sterling","0","Units","2021","2021",38074.4282726676,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2010","2010","USD","US Dollar","0","Units","2021","2021",63264.8102323846,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2011","2011","USD","US Dollar","0","Units","2021","2021",63349.4306680621,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2012","2012","USD","US Dollar","0","Units","2021","2021",63890.2255306466,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2013","2013","USD","US Dollar","0","Units","2021","2021",63587.7730747805,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2014","2014","USD","US Dollar","0","Units","2021","2021",64513.4410631374,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2015","2015","USD","US Dollar","0","Units","2021","2021",66139.5133731373,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2016","2016","USD","US Dollar","0","Units","2021","2021",66259.724729521,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2017","2017","USD","US Dollar","0","Units","2021","2021",66933.9728439335,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2018","2018","USD","US Dollar","0","Units","2021","2021",67663.8360775703,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2019","2019","USD","US Dollar","0","Units","2021","2021",68842.3066162042,,
"USA","United States","CNPNCU","2021 constant prices and NCU","2020","2020","USD","US Dollar","0","Units","2021","2021",72806.7540079049,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2010","2010","ILS","New Israeli Sheqel","0","Units","2021","2021",139946.689213704,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2011","2011","ILS","New Israeli Sheqel","0","Units","2021","2021",141268.041142945,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2012","2012","ILS","New Israeli Sheqel","0","Units","2021","2021",143665.038275982,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2013","2013","ILS","New Israeli Sheqel","0","Units","2021","2021",144222.75719636,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2014","2014","ILS","New Israeli Sheqel","0","Units","2021","2021",145268.762001882,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2015","2015","ILS","New Israeli Sheqel","0","Units","2021","2021",149581.961231375,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2016","2016","ILS","New Israeli Sheqel","0","Units","2021","2021",155399.88017288,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2017","2017","ILS","New Israeli Sheqel","0","Units","2021","2021",160188.733507859,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2018","2018","ILS","New Israeli Sheqel","0","Units","2021","2021",164717.527217848,,
"ISR","Israel","CNPNCU","2021 constant prices and NCU","2019","2019","ILS","New Israeli Sheqel","0","Units","2021","2021",168156.546424591,,
